node_id	score	type
157	120.0	volcano
180	-117.0	volcano
112	40.0	normal
69	36.0	normal
129	36.0	normal
177	36.0	normal
194	33.0	normal
45	32.0	black_hole
96	-30.0	black_hole
146	-30.0	normal
10	24.0	black_hole
93	24.0	normal
137	-23.0	volcano
43	-22.0	normal
25	21.0	normal
99	21.0	normal
108	21.0	normal
138	21.0	volcano
181	21.0	normal
107	20.0	normal
153	19.0	normal
156	19.0	black_hole
164	19.0	normal
172	19.0	normal
174	19.0	normal
128	-18.0	normal
136	-18.0	normal
144	-18.0	normal
170	-18.0	normal
15	17.0	normal
