node_id	score	type
137	-189.0	volcano
138	-167.0	volcano
33	142.0	black_hole
96	113.0	black_hole
45	105.0	black_hole
10	90.0	black_hole
12	74.0	normal
180	-71.0	volcano
112	64.0	normal
206	54.0	normal
191	52.0	black_hole
89	50.0	normal
81	42.0	normal
66	41.0	normal
32	40.0	normal
177	38.0	normal
20	-35.0	normal
179	-32.0	normal
204	31.0	normal
58	30.0	normal
163	30.0	normal
129	29.0	normal
135	29.0	normal
132	27.0	normal
149	-27.0	normal
165	27.0	normal
74	-26.0	normal
119	-25.0	normal
141	25.0	normal
31	-24.0	normal
