node_id	score	type
180	-170.0	volcano
138	-147.0	volcano
137	-125.0	volcano
96	114.0	black_hole
191	99.0	black_hole
45	82.0	black_hole
156	56.0	black_hole
112	53.0	normal
33	40.0	black_hole
81	38.0	normal
194	34.0	normal
55	33.0	normal
135	33.0	normal
69	29.0	normal
193	28.0	normal
129	26.0	normal
89	20.0	normal
207	20.0	normal
4	17.0	normal
12	17.0	normal
16	17.0	normal
32	17.0	normal
49	17.0	normal
94	17.0	normal
97	17.0	normal
204	17.0	normal
43	-14.0	normal
58	13.0	normal
62	13.0	normal
82	13.0	normal
