node_id	score	type
4406	3912.0	normal
4321	3912.0	normal
4908	3858.0	normal
4389	3828.0	normal
4561	3786.0	normal
5256	3786.0	normal
4655	3786.0	normal
4308	3786.0	normal
4771	3723.0	normal
4533	3723.0	normal
4915	3723.0	normal
4644	3640.0	normal
4450	3640.0	normal
4822	3640.0	normal
4839	3640.0	normal
4703	3640.0	normal
4443	3640.0	normal
5282	3640.0	normal
4479	3640.0	normal
5070	3640.0	normal
4970	3522.0	normal
5242	3522.0	normal
5215	3522.0	normal
4398	3522.0	normal
4207	3522.0	normal
4449	3522.0	normal
5043	3522.0	normal
5527	3522.0	normal
4488	3522.0	normal
4310	3522.0	normal
