node_id	score	type
161	150.0	normal
96	-143.0	volcano
131	-117.0	intermediary
97	-114.0	volcano
141	52.0	normal
112	47.0	normal
110	36.0	indirect_target
159	-34.0	normal
44	33.0	normal
64	28.0	normal
119	25.0	normal
75	24.0	indirect_target
146	24.0	normal
145	-22.0	normal
20	-21.0	normal
24	21.0	normal
139	-21.0	normal
163	21.0	normal
189	-21.0	normal
113	20.0	normal
185	20.0	normal
5	19.0	normal
59	19.0	normal
72	19.0	normal
106	19.0	intermediary
195	-18.0	normal
125	17.0	intermediary
30	-16.0	normal
45	16.0	indirect_source
94	16.0	normal
