node_id	score	type
97	-83.0	volcano
131	64.0	intermediary
75	50.0	indirect_target
110	46.0	indirect_target
64	36.0	normal
96	-35.0	volcano
48	34.0	normal
15	24.0	intermediary
80	24.0	normal
85	24.0	normal
185	24.0	normal
66	-23.0	normal
159	-23.0	normal
34	19.0	normal
45	19.0	indirect_source
49	19.0	normal
62	19.0	normal
63	19.0	normal
125	19.0	intermediary
74	18.0	black_hole
71	17.0	normal
20	-13.0	normal
38	13.0	normal
101	-13.0	normal
121	-13.0	normal
188	13.0	normal
191	13.0	normal
201	-13.0	normal
53	-12.0	normal
84	-12.0	normal
