node_id	score	type
88	173.0	mushroom
74	-136.0	black_hole
96	119.0	volcano
97	85.0	volcano
45	80.0	indirect_source
125	-75.0	intermediary
50	60.0	normal
178	-43.0	intermediary
185	35.0	normal
131	-31.0	intermediary
40	30.0	normal
60	-30.0	intermediary
66	-25.0	normal
49	23.0	normal
71	23.0	normal
106	19.0	intermediary
85	18.0	normal
62	17.0	normal
7	15.0	normal
11	15.0	normal
148	15.0	intermediary
128	13.0	normal
31	-12.0	intermediary
72	11.0	normal
99	-11.0	ghost
207	11.0	normal
64	10.0	normal
179	10.0	intermediary
80	-8.0	normal
91	-8.0	normal
