node_id	score	type
96	-152.0	volcano
97	-151.0	volcano
74	148.0	black_hole
131	59.0	intermediary
193	48.0	normal
64	41.0	normal
159	-35.0	normal
98	30.0	normal
63	28.0	normal
85	28.0	normal
195	28.0	normal
38	26.0	normal
49	26.0	normal
75	20.0	indirect_target
4	15.0	normal
5	15.0	normal
18	15.0	intermediary
31	15.0	intermediary
55	15.0	normal
163	15.0	normal
170	14.0	normal
178	14.0	intermediary
48	13.0	normal
80	13.0	normal
113	13.0	normal
125	13.0	intermediary
132	13.0	normal
136	13.0	normal
191	13.0	normal
206	13.0	normal
