node_id	score	type
47	0.03333333333333333	normal
106	0.03333333333333333	normal
168	0.06666666666666667	normal
211	0.1	volcano
166	0.1	normal
28	0.13333333333333333	normal
167	0.13333333333333333	black_hole
3	0.16666666666666666	volcano
146	0.2	volcano
122	0.2	normal
22	0.2	normal
80	0.23333333333333334	normal
49	0.23333333333333334	normal
190	0.23333333333333334	normal
197	0.23333333333333334	normal
31	0.26666666666666666	normal
193	0.26666666666666666	normal
128	0.26666666666666666	normal
180	0.3	black_hole
196	0.3	volcano
111	0.3	normal
152	0.3333333333333333	black_hole
36	0.3333333333333333	normal
186	0.3333333333333333	normal
82	0.3333333333333333	normal
87	0.36666666666666664	normal
51	0.36666666666666664	normal
58	0.36666666666666664	normal
90	0.4	normal
100	0.4	normal
