node_id	score	type
155	156.0	mushroom
46	116.0	mushroom
96	-43.0	ghost
14	-24.0	ghost
4	-14.0	ghost
0	-2.0	normal
1	-2.0	normal
7	-2.0	normal
13	-2.0	normal
20	-2.0	normal
23	-2.0	normal
25	-2.0	normal
30	-2.0	normal
36	-2.0	normal
38	-2.0	normal
39	-2.0	normal
40	-2.0	normal
47	-2.0	normal
61	-2.0	normal
62	-2.0	normal
63	-2.0	normal
64	-2.0	normal
65	-2.0	normal
69	-2.0	normal
70	-2.0	normal
75	-2.0	normal
79	-2.0	normal
84	-2.0	normal
86	-2.0	normal
90	-2.0	normal
