node_id	score	type
45	-179.0	volcano
70	80.0	indirect_target
166	79.0	black_hole
97	76.0	indirect_target
71	54.0	black_hole
178	30.0	normal
8	26.0	normal
114	26.0	normal
62	25.0	normal
35	-23.0	normal
180	-23.0	normal
86	22.0	intermediary
60	21.0	normal
130	-21.0	normal
132	-21.0	normal
176	-20.0	normal
19	18.0	intermediary
22	18.0	normal
51	-18.0	normal
54	-18.0	volcano
182	18.0	normal
14	-17.0	normal
92	17.0	intermediary
209	17.0	normal
0	16.0	intermediary
149	16.0	intermediary
2	-15.0	normal
28	15.0	normal
53	-14.0	normal
169	-14.0	normal
