node_id	score	type
45	0.03333333333333333	volcano
70	0.06666666666666667	indirect_target
193	0.06666666666666667	indirect_source
1	0.06666666666666667	normal
60	0.1	normal
97	0.13333333333333333	indirect_target
174	0.13333333333333333	normal
166	0.16666666666666666	black_hole
75	0.16666666666666666	normal
178	0.2	normal
56	0.2	normal
71	0.23333333333333334	black_hole
8	0.23333333333333334	normal
87	0.23333333333333334	indirect_source
149	0.26666666666666666	intermediary
176	0.26666666666666666	normal
110	0.26666666666666666	normal
54	0.3	volcano
92	0.3	intermediary
46	0.3	normal
69	0.3	normal
0	0.3333333333333333	intermediary
105	0.3333333333333333	normal
21	0.3333333333333333	normal
151	0.3333333333333333	normal
142	0.3333333333333333	ghost
127	0.36666666666666664	normal
125	0.36666666666666664	normal
148	0.36666666666666664	normal
130	0.36666666666666664	normal
