node_id	score	type
36	58.0	mushroom
189	55.0	mushroom
8	45.0	mushroom
190	-16.0	ghost
54	-11.0	ghost
4	-3.0	normal
14	-3.0	ghost
20	-3.0	normal
21	-3.0	normal
49	-3.0	normal
63	-3.0	normal
64	-3.0	normal
74	-3.0	normal
75	-3.0	normal
77	-3.0	normal
111	-3.0	normal
112	-3.0	normal
113	-3.0	normal
114	-3.0	normal
128	-3.0	normal
132	-3.0	normal
140	-3.0	normal
143	-3.0	normal
146	-3.0	normal
148	-3.0	normal
156	-3.0	normal
157	-3.0	normal
158	-3.0	normal
161	-3.0	normal
163	-3.0	normal
