node_id	score	type
117	-150.0	volcano
210	88.0	normal
10	87.0	normal
188	-65.0	normal
129	60.0	mushroom
28	58.0	mushroom
95	55.0	black_hole
102	53.0	normal
63	50.0	normal
185	47.0	intermediary
54	43.0	intermediary
70	43.0	normal
137	43.0	intermediary
79	-41.0	normal
104	-40.0	intermediary
191	-40.0	normal
24	37.0	intermediary
55	-37.0	indirect_target
114	-36.0	normal
166	33.0	normal
110	31.0	normal
159	-31.0	normal
176	31.0	indirect_target
132	-28.0	normal
82	-26.0	normal
8	24.0	normal
59	-23.0	normal
146	-23.0	normal
69	-20.0	normal
179	20.0	intermediary
