node_id	score	type
50	103.0	indirect_source
138	33.0	indirect_source
27	26.0	intermediary
199	26.0	intermediary
154	24.0	intermediary
90	23.0	intermediary
148	23.0	intermediary
2	17.0	intermediary
62	17.0	intermediary
83	17.0	intermediary
123	17.0	intermediary
156	17.0	intermediary
51	16.0	intermediary
85	16.0	intermediary
144	16.0	intermediary
130	15.0	intermediary
151	15.0	intermediary
187	15.0	intermediary
170	9.0	indirect_source
4	-7.0	normal
6	-7.0	normal
12	-7.0	normal
18	-7.0	normal
28	-7.0	normal
34	-7.0	normal
42	-7.0	normal
47	-7.0	normal
57	-7.0	normal
60	-7.0	normal
63	-7.0	normal
