node_id	score	type
78	-73.0	indirect_target
27	56.0	intermediary
86	-53.0	indirect_target
44	-46.0	intermediary
51	34.0	intermediary
83	-21.0	intermediary
148	-20.0	intermediary
151	-20.0	intermediary
90	-17.0	intermediary
144	-17.0	intermediary
149	-17.0	normal
199	17.0	intermediary
155	-14.0	normal
43	12.0	normal
69	-12.0	indirect_target
92	11.0	normal
39	10.0	intermediary
124	10.0	normal
203	10.0	normal
74	-9.0	normal
79	9.0	normal
128	9.0	normal
167	9.0	normal
209	9.0	normal
71	8.0	normal
88	8.0	normal
129	-8.0	normal
195	8.0	normal
11	-7.0	normal
30	7.0	normal
