node_id	score	type
151	25.0	intermediary
27	-24.0	intermediary
130	-22.0	intermediary
83	21.0	intermediary
50	-17.0	indirect_source
187	13.0	intermediary
154	-12.0	intermediary
199	-12.0	intermediary
144	-10.0	intermediary
62	-9.0	intermediary
104	-9.0	indirect_source
156	7.0	intermediary
148	6.0	intermediary
170	-5.0	indirect_source
186	5.0	intermediary
2	3.0	intermediary
23	-3.0	intermediary
44	-3.0	intermediary
138	-3.0	indirect_source
7	2.0	normal
13	-2.0	normal
20	2.0	normal
42	-2.0	normal
47	-2.0	normal
48	-2.0	normal
53	-2.0	normal
55	2.0	normal
73	2.0	normal
78	2.0	indirect_target
79	2.0	normal
