node_id	score	type
78	0.03333333333333333	indirect_target
27	0.06666666666666667	intermediary
36	0.06666666666666667	normal
138	0.1	indirect_source
86	0.1	indirect_target
50	0.13333333333333333	indirect_source
44	0.13333333333333333	intermediary
51	0.16666666666666666	intermediary
105	0.16666666666666666	normal
154	0.2	intermediary
83	0.2	intermediary
148	0.23333333333333334	intermediary
151	0.26666666666666666	intermediary
187	0.26666666666666666	intermediary
123	0.26666666666666666	intermediary
90	0.3	intermediary
23	0.3	intermediary
28	0.3	normal
144	0.3333333333333333	intermediary
33	0.3333333333333333	normal
31	0.36666666666666664	normal
149	0.36666666666666664	normal
136	0.36666666666666664	normal
15	0.4	indirect_target
199	0.4	intermediary
58	0.43333333333333335	normal
155	0.43333333333333335	normal
108	0.43333333333333335	normal
85	0.4666666666666667	intermediary
114	0.4666666666666667	normal
