node_id	score	type
78	99.0	indirect_target
15	82.0	indirect_target
69	72.0	indirect_target
86	35.0	indirect_target
148	26.0	intermediary
154	23.0	intermediary
2	20.0	intermediary
27	20.0	intermediary
39	13.0	intermediary
23	12.0	intermediary
90	12.0	intermediary
156	12.0	intermediary
51	11.0	intermediary
62	11.0	intermediary
123	11.0	intermediary
199	11.0	intermediary
144	10.0	intermediary
187	10.0	intermediary
151	8.0	intermediary
9	-5.0	normal
16	-5.0	normal
18	-5.0	normal
25	-5.0	normal
31	-5.0	normal
32	-5.0	normal
40	-5.0	normal
67	-5.0	normal
71	-5.0	normal
135	-5.0	normal
189	-5.0	normal
