node_id	score	type
78	108.0	indirect_target
69	80.0	indirect_target
15	78.0	indirect_target
27	34.0	intermediary
86	27.0	indirect_target
154	27.0	intermediary
148	26.0	intermediary
90	22.0	intermediary
156	21.0	intermediary
51	20.0	intermediary
199	17.0	intermediary
39	14.0	intermediary
58	-13.0	normal
141	13.0	normal
25	-12.0	normal
38	-12.0	normal
89	-12.0	normal
101	-12.0	normal
144	12.0	intermediary
2	11.0	intermediary
62	11.0	intermediary
82	-11.0	normal
103	-11.0	normal
151	11.0	intermediary
152	-11.0	normal
175	-11.0	normal
188	-11.0	normal
198	-11.0	normal
201	-11.0	normal
46	10.0	normal
