node_id	score	type
50	84.0	indirect_target
190	80.0	indirect_target
181	51.0	indirect_target
25	28.0	indirect_target
171	28.0	indirect_target
184	27.0	intermediary
109	24.0	intermediary
137	24.0	intermediary
178	24.0	intermediary
86	19.0	intermediary
131	19.0	intermediary
165	19.0	intermediary
118	18.0	intermediary
170	18.0	intermediary
119	15.0	intermediary
196	14.0	intermediary
69	13.0	intermediary
103	13.0	intermediary
174	13.0	intermediary
191	13.0	intermediary
185	9.0	intermediary
4	6.0	intermediary
61	-6.0	normal
114	6.0	intermediary
125	6.0	intermediary
126	-6.0	normal
135	-6.0	normal
151	-6.0	normal
199	-6.0	normal
203	6.0	intermediary
