node_id	score	type
52	105.0	indirect_source
210	-75.0	indirect_source
184	65.0	intermediary
190	-40.0	indirect_target
114	33.0	intermediary
62	-29.0	indirect_source
119	-28.0	intermediary
203	28.0	intermediary
103	23.0	intermediary
191	-23.0	intermediary
174	19.0	intermediary
4	-14.0	intermediary
137	14.0	intermediary
109	-13.0	intermediary
186	11.0	intermediary
25	10.0	indirect_target
185	-9.0	intermediary
50	-8.0	indirect_target
28	-7.0	intermediary
171	7.0	indirect_target
118	-6.0	intermediary
53	-5.0	indirect_source
10	4.0	intermediary
125	4.0	intermediary
178	-4.0	intermediary
196	-4.0	intermediary
18	-3.0	normal
38	-3.0	normal
55	-3.0	normal
129	3.0	intermediary
