node_id	score	type
210	59.0	indirect_source
62	46.0	indirect_source
52	43.0	indirect_source
184	35.0	intermediary
50	33.0	indirect_target
119	30.0	intermediary
190	29.0	indirect_target
178	28.0	intermediary
118	22.0	intermediary
170	22.0	intermediary
131	20.0	intermediary
174	19.0	intermediary
191	19.0	intermediary
109	18.0	intermediary
151	-18.0	normal
86	17.0	intermediary
158	-16.0	normal
4	15.0	intermediary
114	15.0	intermediary
171	15.0	indirect_target
181	15.0	indirect_target
196	15.0	intermediary
69	14.0	intermediary
172	-13.0	normal
185	13.0	intermediary
204	-12.0	normal
25	11.0	indirect_target
104	-11.0	normal
133	-11.0	normal
189	-11.0	normal
