node_id	score	type
196	-185.0	volcano
163	-178.0	volcano
30	-133.0	volcano
123	106.0	black_hole
28	99.0	black_hole
41	82.0	black_hole
39	60.0	black_hole
5	-58.0	volcano
16	-50.0	normal
199	-48.0	normal
176	41.0	normal
95	40.0	normal
117	40.0	normal
161	34.0	normal
99	-33.0	normal
130	-32.0	normal
72	30.0	normal
191	30.0	normal
116	29.0	normal
209	29.0	normal
139	28.0	normal
197	-28.0	volcano
88	-26.0	normal
19	25.0	normal
126	-25.0	normal
190	25.0	normal
131	-24.0	normal
158	-23.0	normal
192	23.0	normal
20	-22.0	normal
