node_id	score	type
118	-194.0	black_hole
159	85.0	volcano
151	74.0	indirect_source
30	64.0	volcano
59	62.0	volcano
211	28.0	intermediary
161	-24.0	normal
24	22.0	normal
39	22.0	intermediary
41	22.0	normal
47	22.0	normal
79	22.0	intermediary
177	22.0	indirect_target
178	22.0	intermediary
189	22.0	normal
1	21.0	normal
16	21.0	intermediary
124	21.0	indirect_source
91	20.0	intermediary
17	-19.0	normal
63	18.0	normal
99	18.0	normal
3	15.0	normal
38	15.0	intermediary
104	15.0	normal
130	15.0	intermediary
168	15.0	normal
42	10.0	normal
94	10.0	normal
107	10.0	normal
