node_id	score	type
159	-166.0	volcano
59	-159.0	volcano
118	147.0	black_hole
177	91.0	indirect_target
30	-65.0	volcano
149	64.0	indirect_target
119	41.0	normal
182	-40.0	normal
207	34.0	normal
70	27.0	normal
130	27.0	intermediary
202	27.0	normal
63	26.0	normal
179	-25.0	normal
120	-24.0	normal
197	-24.0	normal
102	-21.0	normal
151	-21.0	indirect_source
38	19.0	intermediary
110	19.0	normal
147	19.0	normal
132	18.0	normal
211	18.0	intermediary
62	17.0	intermediary
15	-16.0	normal
51	16.0	normal
206	-16.0	normal
12	15.0	ghost
83	-15.0	normal
134	-15.0	normal
