node_id	score	type
118	-166.0	black_hole
159	125.0	volcano
30	85.0	volcano
152	83.0	mushroom
16	-60.0	intermediary
211	-29.0	intermediary
157	26.0	normal
104	25.0	normal
39	-24.0	intermediary
168	24.0	normal
108	21.0	normal
109	21.0	normal
42	20.0	normal
151	20.0	indirect_source
41	19.0	normal
59	19.0	volcano
98	19.0	normal
124	18.0	indirect_source
161	-16.0	normal
47	15.0	normal
91	-15.0	intermediary
177	15.0	indirect_target
178	13.0	intermediary
130	12.0	intermediary
1	11.0	normal
38	11.0	intermediary
156	11.0	normal
100	9.0	normal
107	9.0	normal
79	8.0	intermediary
