node_id	score	type
45	0.0047169811320754715	volcano
1	0.009433962264150943	normal
60	0.014150943396226415	normal
174	0.018867924528301886	normal
166	0.02358490566037736	black_hole
56	0.02830188679245283	normal
71	0.0330188679245283	black_hole
176	0.03773584905660377	normal
92	0.04245283018867924	intermediary
0	0.04716981132075472	intermediary
130	0.05188679245283019	normal
63	0.05660377358490566	normal
157	0.06132075471698113	normal
35	0.0660377358490566	normal
153	0.07075471698113207	intermediary
2	0.07547169811320754	normal
22	0.08018867924528301	normal
114	0.08490566037735849	normal
122	0.08962264150943396	ghost
6	0.09433962264150944	normal
26	0.09905660377358491	normal
155	0.10377358490566038	normal
163	0.10849056603773585	normal
180	0.11320754716981132	normal
198	0.1179245283018868	normal
33	0.12264150943396226	normal
107	0.12735849056603774	normal
131	0.1320754716981132	normal
129	0.13679245283018868	normal
159	0.14150943396226415	normal
