node_id	score	type
166	-137.0	black_hole
193	74.0	indirect_source
45	69.0	volcano
140	57.0	intermediary
54	50.0	volcano
71	-48.0	black_hole
92	38.0	intermediary
93	36.0	normal
112	34.0	normal
87	33.0	indirect_source
149	32.0	intermediary
106	22.0	normal
97	18.0	indirect_target
105	18.0	normal
135	18.0	intermediary
40	17.0	normal
51	17.0	normal
83	17.0	normal
138	17.0	normal
210	17.0	normal
8	14.0	normal
73	14.0	normal
111	14.0	normal
171	14.0	normal
125	11.0	normal
0	10.0	intermediary
17	10.0	normal
42	9.0	normal
3	-7.0	normal
7	-7.0	ghost
