node_id	score	type
54	109.0	volcano
193	101.0	indirect_source
166	-76.0	black_hole
45	68.0	volcano
71	-64.0	black_hole
140	46.0	intermediary
149	42.0	intermediary
0	28.0	intermediary
125	27.0	normal
87	21.0	indirect_source
135	-21.0	intermediary
93	20.0	normal
112	20.0	normal
105	19.0	normal
40	17.0	normal
199	-16.0	intermediary
83	14.0	normal
106	14.0	normal
111	14.0	normal
7	-12.0	ghost
46	12.0	normal
121	-12.0	ghost
8	10.0	normal
13	-10.0	normal
171	10.0	normal
97	9.0	indirect_target
185	9.0	normal
103	-7.0	normal
120	-7.0	normal
145	-7.0	normal
