node_id	score	type
79	-79.0	indirect_target
136	47.0	intermediary
30	-38.0	intermediary
169	38.0	intermediary
203	30.0	indirect_target
133	28.0	intermediary
138	-28.0	intermediary
180	28.0	indirect_target
160	27.0	intermediary
187	25.0	intermediary
114	-21.0	intermediary
202	16.0	intermediary
141	12.0	intermediary
126	-9.0	intermediary
164	-8.0	intermediary
29	7.0	intermediary
3	6.0	intermediary
37	6.0	intermediary
71	5.0	intermediary
66	4.0	intermediary
157	4.0	normal
0	-3.0	normal
1	-3.0	normal
6	-3.0	normal
10	-3.0	normal
21	-3.0	normal
24	-3.0	normal
33	-3.0	normal
41	-3.0	normal
62	-3.0	indirect_source
