node_id	score	type
4	0.03333333333333333	indirect_source
79	0.03333333333333333	indirect_target
136	0.06666666666666667	intermediary
104	0.06666666666666667	indirect_target
184	0.06666666666666667	intermediary
186	0.06666666666666667	normal
21	0.1	normal
169	0.13333333333333333	intermediary
56	0.13333333333333333	normal
71	0.16666666666666666	intermediary
138	0.16666666666666666	intermediary
154	0.16666666666666666	normal
203	0.2	indirect_target
202	0.2	intermediary
30	0.23333333333333334	intermediary
176	0.23333333333333334	normal
62	0.26666666666666666	indirect_source
133	0.26666666666666666	intermediary
165	0.26666666666666666	normal
164	0.3	intermediary
187	0.3	intermediary
177	0.3333333333333333	indirect_source
97	0.3333333333333333	normal
46	0.3333333333333333	normal
180	0.36666666666666664	indirect_target
27	0.36666666666666664	normal
106	0.36666666666666664	normal
183	0.36666666666666664	normal
29	0.4	intermediary
58	0.4	normal
