node_id	score	type
196	-183.0	volcano
163	-180.0	volcano
30	-136.0	volcano
28	121.0	black_hole
39	92.0	black_hole
123	89.0	black_hole
41	82.0	black_hole
5	-55.0	volcano
199	-51.0	normal
19	44.0	normal
95	44.0	normal
191	43.0	normal
176	35.0	normal
117	34.0	normal
130	-33.0	normal
161	33.0	normal
72	29.0	normal
197	-29.0	volcano
190	27.0	normal
9	-25.0	normal
14	25.0	normal
53	25.0	normal
63	-25.0	normal
139	25.0	normal
151	25.0	normal
26	23.0	normal
104	23.0	normal
131	-22.0	normal
61	21.0	normal
116	21.0	normal
