node_id	score	type
163	-169.0	volcano
28	146.0	black_hole
196	-141.0	volcano
178	125.0	normal
5	-101.0	volcano
30	-87.0	volcano
41	78.0	black_hole
123	68.0	black_hole
54	60.0	normal
197	-60.0	volcano
94	49.0	normal
13	-46.0	normal
39	46.0	black_hole
16	-43.0	normal
15	37.0	normal
36	37.0	normal
53	36.0	normal
76	36.0	normal
89	-34.0	normal
192	33.0	normal
108	-32.0	normal
91	30.0	normal
152	-30.0	normal
62	29.0	normal
95	29.0	normal
147	-29.0	normal
193	28.0	normal
58	27.0	normal
67	-27.0	normal
117	27.0	normal
