node_id	score	type
28	160.0	black_hole
30	-144.0	volcano
156	141.0	normal
103	135.0	normal
1	131.0	normal
196	-115.0	volcano
163	-111.0	volcano
5	-87.0	volcano
61	84.0	normal
17	73.0	normal
115	70.0	normal
108	65.0	normal
197	-64.0	volcano
198	62.0	normal
13	57.0	normal
117	52.0	normal
41	44.0	black_hole
68	44.0	normal
47	43.0	normal
105	-43.0	normal
167	43.0	normal
176	39.0	normal
99	-38.0	normal
118	38.0	normal
139	38.0	normal
161	-37.0	normal
201	37.0	normal
36	-36.0	normal
53	36.0	normal
184	-36.0	normal
