node_id	score	type
147	62.0	indirect_source
16	54.0	indirect_target
13	40.0	indirect_source
200	34.0	intermediary
51	32.0	intermediary
167	32.0	intermediary
178	32.0	intermediary
66	28.0	indirect_source
201	28.0	indirect_target
150	26.0	intermediary
77	25.0	intermediary
90	23.0	intermediary
26	18.0	intermediary
98	18.0	intermediary
88	17.0	intermediary
209	17.0	intermediary
91	16.0	intermediary
130	16.0	intermediary
188	13.0	indirect_source
141	12.0	intermediary
55	11.0	intermediary
69	11.0	intermediary
126	11.0	intermediary
161	8.0	intermediary
165	8.0	intermediary
6	-6.0	normal
17	-6.0	normal
24	-6.0	normal
50	-6.0	normal
67	-6.0	normal
