node_id	score	type
98	41.0	intermediary
126	-35.0	intermediary
69	34.0	intermediary
26	-32.0	intermediary
90	-30.0	intermediary
145	30.0	normal
8	28.0	normal
209	28.0	intermediary
178	-25.0	intermediary
161	-23.0	intermediary
16	-22.0	indirect_target
68	-22.0	normal
150	-22.0	intermediary
200	21.0	intermediary
51	18.0	intermediary
141	17.0	intermediary
29	12.0	normal
97	12.0	indirect_target
54	11.0	normal
106	-10.0	normal
165	-10.0	intermediary
10	-9.0	normal
88	-9.0	intermediary
111	9.0	normal
207	-9.0	normal
6	-8.0	normal
25	8.0	normal
31	8.0	normal
115	8.0	normal
134	-8.0	normal
