node_id	score	type
188	-25.0	indirect_source
13	-21.0	indirect_source
147	17.0	indirect_source
130	13.0	intermediary
77	12.0	intermediary
26	11.0	intermediary
165	10.0	intermediary
51	9.0	intermediary
98	-9.0	intermediary
209	-9.0	intermediary
66	8.0	indirect_source
69	8.0	intermediary
161	8.0	intermediary
91	-7.0	intermediary
167	-7.0	intermediary
43	6.0	normal
139	6.0	normal
150	-6.0	intermediary
157	6.0	normal
30	-5.0	normal
55	5.0	intermediary
61	-5.0	normal
87	-5.0	normal
143	-5.0	normal
9	4.0	normal
82	-4.0	normal
118	4.0	normal
125	4.0	normal
127	-4.0	normal
151	-4.0	normal
