node_id	score	type
13	75.0	indirect_source
16	46.0	indirect_target
26	35.0	intermediary
178	34.0	intermediary
66	33.0	indirect_source
147	33.0	indirect_source
201	32.0	indirect_target
90	31.0	intermediary
77	30.0	intermediary
126	28.0	intermediary
51	26.0	intermediary
69	25.0	intermediary
209	20.0	intermediary
22	-19.0	normal
55	19.0	intermediary
150	19.0	intermediary
116	-15.0	normal
188	15.0	indirect_source
200	14.0	intermediary
88	13.0	intermediary
91	13.0	intermediary
98	12.0	intermediary
12	-11.0	normal
141	11.0	intermediary
151	-11.0	normal
162	-11.0	normal
87	-10.0	normal
130	10.0	intermediary
161	10.0	intermediary
172	-10.0	normal
