node_id	score	type
98	0.0047169811320754715	intermediary
126	0.009433962264150943	intermediary
69	0.014150943396226415	intermediary
26	0.018867924528301886	intermediary
90	0.02358490566037736	intermediary
145	0.02830188679245283	normal
8	0.0330188679245283	normal
209	0.03773584905660377	intermediary
178	0.04245283018867924	intermediary
161	0.04716981132075472	intermediary
16	0.05188679245283019	indirect_target
68	0.05660377358490566	normal
150	0.06132075471698113	intermediary
200	0.0660377358490566	intermediary
51	0.07075471698113207	intermediary
141	0.07547169811320754	intermediary
29	0.08018867924528301	normal
97	0.08490566037735849	indirect_target
54	0.08962264150943396	normal
106	0.09433962264150944	normal
165	0.09905660377358491	intermediary
10	0.10377358490566038	normal
88	0.10849056603773585	intermediary
111	0.11320754716981132	normal
207	0.1179245283018868	normal
6	0.12264150943396226	normal
25	0.12735849056603774	normal
31	0.1320754716981132	normal
115	0.13679245283018868	normal
134	0.14150943396226415	normal
