node_id	score	type
196	168.0	volcano
50	-158.0	black_hole
104	-141.0	black_hole
211	125.0	volcano
122	73.0	normal
146	73.0	volcano
180	-68.0	black_hole
162	-61.0	normal
32	49.0	normal
167	-46.0	black_hole
166	42.0	normal
20	-37.0	normal
152	-35.0	black_hole
36	-32.0	normal
174	31.0	normal
40	29.0	normal
49	29.0	normal
31	27.0	normal
67	27.0	normal
83	27.0	normal
42	26.0	normal
60	-20.0	normal
65	20.0	volcano
3	19.0	volcano
4	19.0	normal
2	18.0	normal
82	18.0	normal
90	18.0	normal
47	-17.0	normal
48	17.0	normal
