node_id	score	type
152	134.0	black_hole
104	128.0	black_hole
167	115.0	black_hole
146	-108.0	volcano
50	62.0	black_hole
28	54.0	normal
196	-42.0	volcano
3	-41.0	volcano
180	40.0	black_hole
62	36.0	normal
48	34.0	normal
100	34.0	normal
90	33.0	normal
176	33.0	normal
166	31.0	normal
31	23.0	normal
91	23.0	normal
114	21.0	normal
23	15.0	normal
53	15.0	normal
65	-15.0	volcano
75	15.0	normal
80	15.0	normal
117	15.0	normal
157	15.0	normal
158	15.0	normal
193	15.0	normal
4	-14.0	normal
10	-14.0	normal
15	-14.0	normal
