node_id	score	type
152	-180.0	black_hole
167	-134.0	black_hole
104	-128.0	black_hole
196	106.0	volcano
180	-94.0	black_hole
211	82.0	volcano
50	-80.0	black_hole
65	79.0	volcano
146	76.0	volcano
122	58.0	normal
3	38.0	volcano
32	36.0	normal
48	36.0	normal
90	36.0	normal
145	36.0	normal
155	36.0	normal
194	36.0	normal
166	33.0	normal
14	29.0	normal
45	29.0	normal
162	-28.0	normal
168	-27.0	normal
39	26.0	normal
46	-18.0	normal
71	-18.0	normal
72	-18.0	normal
77	-18.0	normal
85	-18.0	normal
92	-18.0	normal
115	-18.0	normal
