node_id	score	type
47	175.0	normal
168	108.0	normal
211	-87.0	volcano
167	81.0	black_hole
3	-78.0	volcano
146	-76.0	volcano
197	76.0	normal
128	66.0	normal
196	-66.0	volcano
152	62.0	black_hole
87	-55.0	normal
65	-54.0	volcano
85	54.0	normal
163	-51.0	normal
189	50.0	normal
75	46.0	normal
33	44.0	normal
177	44.0	normal
62	43.0	normal
176	42.0	normal
104	41.0	black_hole
44	40.0	normal
50	37.0	black_hole
41	-36.0	normal
115	-34.0	normal
119	-33.0	normal
14	30.0	normal
187	-29.0	normal
201	29.0	normal
18	-28.0	normal
