node_id	score	type
144	-64.0	intermediary
123	62.0	indirect_target
101	-47.0	indirect_target
86	-41.0	intermediary
189	27.0	intermediary
11	-24.0	indirect_target
146	-24.0	intermediary
199	-24.0	intermediary
55	-18.0	intermediary
14	17.0	normal
21	17.0	intermediary
57	17.0	intermediary
79	16.0	normal
29	15.0	intermediary
119	15.0	indirect_target
3	12.0	intermediary
159	12.0	intermediary
166	12.0	normal
7	-11.0	normal
61	-11.0	normal
8	9.0	normal
67	9.0	normal
169	9.0	normal
16	-8.0	normal
68	8.0	normal
94	8.0	normal
95	-8.0	intermediary
191	8.0	normal
2	7.0	normal
39	7.0	normal
