node_id	score	type
140	-130.0	indirect_source
163	-80.0	indirect_source
144	50.0	intermediary
57	49.0	intermediary
80	-48.0	indirect_source
177	33.0	intermediary
146	-31.0	intermediary
60	-28.0	intermediary
86	28.0	intermediary
29	27.0	intermediary
3	-22.0	intermediary
200	-15.0	intermediary
72	12.0	intermediary
55	8.0	intermediary
199	8.0	intermediary
21	-6.0	intermediary
95	-5.0	intermediary
159	4.0	intermediary
8	3.0	normal
15	3.0	normal
56	3.0	normal
71	3.0	normal
117	3.0	normal
128	3.0	intermediary
189	-3.0	intermediary
198	3.0	normal
1	2.0	normal
5	2.0	normal
6	2.0	normal
7	2.0	normal
