node_id	score	type
11	65.0	indirect_target
101	65.0	indirect_target
123	65.0	indirect_target
119	24.0	indirect_target
199	23.0	intermediary
144	21.0	intermediary
77	18.0	intermediary
200	12.0	intermediary
21	11.0	intermediary
3	10.0	intermediary
31	10.0	intermediary
72	10.0	intermediary
60	9.0	intermediary
128	9.0	intermediary
149	9.0	normal
49	8.0	normal
69	8.0	normal
110	-8.0	normal
121	-8.0	normal
209	-8.0	normal
2	-7.0	normal
4	-7.0	normal
25	-7.0	normal
36	-7.0	normal
127	-7.0	normal
152	-7.0	normal
170	-7.0	normal
182	-7.0	normal
7	-6.0	normal
29	6.0	intermediary
