node_id	score	type
122	0.0047169811320754715	mushroom
69	0.009433962264150943	volcano
10	0.014150943396226415	black_hole
71	0.018867924528301886	black_hole
56	0.02358490566037736	mushroom
152	0.02830188679245283	volcano
179	0.0330188679245283	normal
162	0.03773584905660377	normal
54	0.04245283018867924	normal
161	0.04716981132075472	intermediary
47	0.05188679245283019	normal
85	0.05660377358490566	normal
72	0.06132075471698113	normal
94	0.0660377358490566	normal
1	0.07075471698113207	normal
124	0.07547169811320754	intermediary
116	0.08018867924528301	normal
37	0.08490566037735849	normal
33	0.08962264150943396	normal
114	0.09433962264150944	normal
83	0.09905660377358491	normal
155	0.10377358490566038	normal
143	0.10849056603773585	normal
14	0.11320754716981132	normal
59	0.1179245283018868	normal
135	0.12264150943396226	intermediary
32	0.12735849056603774	normal
70	0.1320754716981132	normal
150	0.13679245283018868	intermediary
123	0.14150943396226415	normal
