node_id	score	type
48	165.0	mushroom
122	158.0	mushroom
56	41.0	mushroom
85	39.0	normal
161	-39.0	intermediary
42	31.0	normal
143	29.0	normal
69	-28.0	volcano
152	-28.0	volcano
84	27.0	normal
181	-27.0	normal
74	25.0	normal
53	24.0	normal
172	-23.0	indirect_target
17	-21.0	indirect_target
46	20.0	normal
38	19.0	normal
108	17.0	normal
150	17.0	intermediary
165	17.0	normal
57	13.0	normal
22	12.0	normal
70	11.0	normal
54	10.0	normal
67	-10.0	normal
107	-10.0	normal
187	-10.0	normal
194	10.0	normal
195	-10.0	normal
24	9.0	normal
