node_id	score	type
69	-168.0	volcano
56	154.0	mushroom
122	143.0	mushroom
10	120.0	black_hole
71	71.0	black_hole
143	35.0	normal
152	-35.0	volcano
46	32.0	normal
161	-30.0	intermediary
124	-26.0	intermediary
147	22.0	normal
30	21.0	normal
51	21.0	normal
121	21.0	normal
150	21.0	intermediary
194	20.0	normal
155	19.0	normal
22	16.0	normal
167	-16.0	normal
39	15.0	normal
165	13.0	normal
54	12.0	normal
74	11.0	normal
103	-11.0	intermediary
159	-11.0	intermediary
83	10.0	normal
135	10.0	intermediary
186	10.0	normal
4	8.0	intermediary
172	-8.0	indirect_target
