node_id	score	type
69	-175.0	volcano
152	-144.0	volcano
71	136.0	black_hole
10	92.0	black_hole
172	49.0	indirect_target
161	39.0	intermediary
155	35.0	normal
54	32.0	normal
124	32.0	intermediary
135	32.0	intermediary
4	31.0	intermediary
47	31.0	normal
173	-27.0	normal
22	26.0	normal
5	-25.0	normal
104	-20.0	normal
183	20.0	intermediary
72	19.0	normal
101	-19.0	normal
114	-19.0	normal
157	19.0	normal
198	19.0	normal
144	-17.0	normal
163	-17.0	normal
44	-16.0	normal
51	-16.0	normal
81	16.0	normal
17	15.0	indirect_target
46	15.0	normal
108	-15.0	normal
