node_id	score	type
4	162.0	normal
175	-108.0	volcano
180	106.0	black_hole
200	104.0	normal
107	82.0	normal
47	66.0	black_hole
119	64.0	black_hole
37	57.0	black_hole
203	-48.0	volcano
121	-47.0	normal
28	45.0	black_hole
56	43.0	normal
146	43.0	normal
114	41.0	normal
33	-38.0	volcano
88	37.0	normal
142	37.0	normal
108	-36.0	normal
157	-36.0	normal
34	-35.0	normal
7	33.0	normal
181	-29.0	volcano
162	28.0	normal
103	-27.0	normal
170	-27.0	normal
3	26.0	normal
167	25.0	normal
188	25.0	normal
24	-24.0	normal
43	-24.0	normal
