node_id	score	type
87	-143.0	black_hole
28	-138.0	black_hole
175	-119.0	volcano
119	-105.0	black_hole
63	97.0	normal
203	-62.0	volcano
4	58.0	normal
15	-56.0	normal
200	54.0	normal
37	-53.0	black_hole
142	52.0	normal
145	49.0	normal
14	44.0	normal
109	44.0	normal
180	-41.0	black_hole
33	-35.0	volcano
88	32.0	normal
124	-32.0	normal
85	30.0	normal
101	30.0	normal
158	-29.0	normal
114	26.0	normal
164	26.0	normal
9	25.0	normal
71	25.0	normal
207	25.0	normal
187	24.0	normal
102	23.0	normal
148	-22.0	normal
24	-21.0	normal
