node_id	score	type
175	-105.0	volcano
180	103.0	black_hole
47	99.0	black_hole
33	-72.0	volcano
37	62.0	black_hole
28	60.0	black_hole
15	-43.0	normal
166	-38.0	normal
186	37.0	normal
178	28.0	normal
107	27.0	normal
112	27.0	normal
134	-27.0	normal
203	-25.0	volcano
38	23.0	normal
54	-23.0	normal
9	22.0	normal
71	22.0	normal
40	-21.0	normal
85	-21.0	normal
207	21.0	normal
109	20.0	normal
173	-20.0	normal
200	20.0	normal
19	19.0	normal
49	19.0	normal
65	-19.0	normal
145	19.0	normal
72	18.0	normal
108	-18.0	normal
