node_id	score	type
180	-160.0	volcano
138	-142.0	volcano
137	-122.0	volcano
156	86.0	black_hole
191	84.0	black_hole
96	83.0	black_hole
33	72.0	black_hole
45	54.0	black_hole
66	49.0	normal
193	49.0	normal
141	40.0	normal
194	40.0	normal
100	-36.0	normal
120	34.0	normal
41	31.0	normal
85	31.0	normal
125	-31.0	normal
81	30.0	normal
27	-29.0	normal
150	-28.0	normal
82	27.0	normal
111	27.0	normal
9	-26.0	normal
69	26.0	normal
122	-26.0	normal
136	25.0	normal
12	24.0	normal
17	-24.0	normal
55	24.0	normal
119	24.0	normal
