node_id	score	type
4	0.0047169811320754715	normal
175	0.009433962264150943	volcano
180	0.014150943396226415	black_hole
200	0.018867924528301886	normal
107	0.02358490566037736	normal
47	0.02830188679245283	black_hole
119	0.0330188679245283	black_hole
37	0.03773584905660377	black_hole
203	0.04245283018867924	volcano
121	0.04716981132075472	normal
28	0.05188679245283019	black_hole
56	0.05660377358490566	normal
146	0.06132075471698113	normal
114	0.0660377358490566	normal
33	0.07075471698113207	volcano
88	0.07547169811320754	normal
142	0.08018867924528301	normal
108	0.08490566037735849	normal
157	0.08962264150943396	normal
34	0.09433962264150944	normal
7	0.09905660377358491	normal
181	0.10377358490566038	volcano
162	0.10849056603773585	normal
103	0.11320754716981132	normal
170	0.1179245283018868	normal
3	0.12264150943396226	normal
167	0.12735849056603774	normal
188	0.1320754716981132	normal
24	0.13679245283018868	normal
43	0.14150943396226415	normal
