node_id	score	type
4	0.03333333333333333	normal
87	0.03333333333333333	black_hole
175	0.06666666666666667	volcano
180	0.1	black_hole
200	0.13333333333333333	normal
107	0.16666666666666666	normal
63	0.16666666666666666	normal
47	0.2	black_hole
93	0.23333333333333334	normal
119	0.23333333333333334	black_hole
104	0.23333333333333334	normal
15	0.23333333333333334	normal
37	0.26666666666666666	black_hole
186	0.26666666666666666	normal
54	0.26666666666666666	normal
203	0.3	volcano
166	0.3	normal
69	0.3333333333333333	normal
134	0.3333333333333333	normal
121	0.3333333333333333	normal
28	0.36666666666666664	black_hole
209	0.36666666666666664	normal
100	0.36666666666666664	normal
61	0.4	normal
198	0.4	normal
56	0.4	normal
14	0.43333333333333335	normal
207	0.43333333333333335	normal
211	0.43333333333333335	normal
112	0.43333333333333335	normal
